year,category,nominee,winner
2002,DIRECTING,Gosford Park,False
2002,DIRECTING,The Lord of the Rings: The Fellowship of the Ring,False
2002,DIRECTING,Mulholland Drive,False
2002,DOCUMENTARY (Feature),Children Underground,False
2002,DOCUMENTARY (Feature),LaLee's Kin: The Legacy of Cotton,False
2002,DOCUMENTARY (Feature),Murder on a Sunday Morning,True
2002,DOCUMENTARY (Feature),Promises,False
2002,DOCUMENTARY (Feature),War Photographer,False
2002,DOCUMENTARY (Short Subject),Artists and Orphans: A True Drama,False
2002,DOCUMENTARY (Short Subject),Sing!,False
2002,DOCUMENTARY (Short Subject),Thoth,True
2002,FILM EDITING,A Beautiful Mind,False
2002,FILM EDITING,Black Hawk Down,True
2002,FILM EDITING,The Lord of the Rings: The Fellowship of the Ring,False
2002,FILM EDITING,Memento,False
2002,FILM EDITING,Moulin Rouge,False
2002,FOREIGN LANGUAGE FILM,Amélie,False
2002,FOREIGN LANGUAGE FILM,Elling,False
2002,FOREIGN LANGUAGE FILM,Lagaan,False
2002,FOREIGN LANGUAGE FILM,No Man's Land,True
2002,FOREIGN LANGUAGE FILM,Son of the Bride,False
2002,MAKEUP,A Beautiful Mind,False
2002,MAKEUP,The Lord of the Rings: The Fellowship of the Ring,True
2002,MAKEUP,Moulin Rouge,False
2002,MUSIC (Original Score),A.I. Artificial Intelligence,False
2002,MUSIC (Original Score),A Beautiful Mind,False
2002,MUSIC (Original Score),Harry Potter and the Sorcerer's Stone,False
2002,MUSIC (Original Score),The Lord of the Rings: The Fellowship of the Ring,True
2002,MUSIC (Original Score),"Monsters, Inc.",False
2002,MUSIC (Original Song),"Monsters, Inc.",True
2002,MUSIC (Original Song),The Lord of the Rings: The Fellowship of the Ring,False
2002,MUSIC (Original Song),Pearl Harbor,False
2002,MUSIC (Original Song),Kate & Leopold,False
2002,MUSIC (Original Song),Vanilla Sky,False
2002,BEST PICTURE,A Beautiful Mind,True
2002,BEST PICTURE,Gosford Park,False
2002,BEST PICTURE,In the Bedroom,False
2002,BEST PICTURE,The Lord of the Rings: The Fellowship of the Ring,False
2002,BEST PICTURE,Moulin Rouge,False
2002,SHORT FILM (Animated),Fifty Percent Grey,False
2002,SHORT FILM (Animated),For the Birds,True
2002,SHORT FILM (Animated),Give Up Yer Aul Sins,False
2002,SHORT FILM (Animated),Strange Invaders,False
2002,SHORT FILM (Animated),Stubble Trouble,False
2002,SHORT FILM (Live Action),the accountant,True
2002,SHORT FILM (Live Action),Copy Shop,False
2002,SHORT FILM (Live Action),Gregor's Greatest Invention,False
2002,SHORT FILM (Live Action),A Man Thing (Meska Sprawa),False
2002,SHORT FILM (Live Action),Speed for Thespians,False
2002,SOUND,Amélie,False
2002,SOUND,Black Hawk Down,True
2002,SOUND,The Lord of the Rings: The Fellowship of the Ring,False
2002,SOUND,Moulin Rouge,False
2002,SOUND,Pearl Harbor,False
2002,SOUND EDITING,"Monsters, Inc.",False
2002,SOUND EDITING,Pearl Harbor,True
2002,VISUAL EFFECTS,A.I. Artificial Intelligence,False
2002,VISUAL EFFECTS,The Lord of the Rings: The Fellowship of the Ring,True
2002,VISUAL EFFECTS,Pearl Harbor,False
2002,WRITING (Screenplay Based on Material Previously Produced or Published),A Beautiful Mind,True
2002,WRITING (Screenplay Based on Material Previously Produced or Published),Ghost World,False
2002,WRITING (Screenplay Based on Material Previously Produced or Published),In the Bedroom,False
2002,WRITING (Screenplay Based on Material Previously Produced or Published),The Lord of the Rings: The Fellowship of the Ring,False
2002,WRITING (Screenplay Based on Material Previously Produced or Published),Shrek,False
2002,WRITING (Screenplay Written Directly for the Screen),Amélie,False
2002,WRITING (Screenplay Written Directly for the Screen),Gosford Park,True
2002,WRITING (Screenplay Written Directly for the Screen),Memento,False
2002,WRITING (Screenplay Written Directly for the Screen),Monster's Ball,False
2002,WRITING (Screenplay Written Directly for the Screen),The Royal Tenenbaums,False
2002,JEAN HERSHOLT HUMANITARIAN AWARD,,True
2002,HONORARY AWARD,,True
2002,HONORARY AWARD,,True
2002,GORDON E. SAWYER AWARD,,True
2002,AWARD OF COMMENDATION,,True
2002,AWARD OF COMMENDATION,,True
2002,JOHN A. BONNER MEDAL OF COMMENDATION,,True
2003,ACTOR IN A LEADING ROLE,The Pianist,True
2003,ACTOR IN A LEADING ROLE,Adaptation,False
2003,ACTOR IN A LEADING ROLE,The Quiet American,False
2003,ACTOR IN A LEADING ROLE,Gangs of New York,False
2003,ACTOR IN A LEADING ROLE,About Schmidt,False
2003,ACTOR IN A SUPPORTING ROLE,Adaptation,True
2003,ACTOR IN A SUPPORTING ROLE,The Hours,False
2003,ACTOR IN A SUPPORTING ROLE,Road to Perdition,False
2003,ACTOR IN A SUPPORTING ROLE,Chicago,False
2003,ACTOR IN A SUPPORTING ROLE,Catch Me If You Can,False
2003,ACTRESS IN A LEADING ROLE,Frida,False
2003,ACTRESS IN A LEADING ROLE,The Hours,True
2003,ACTRESS IN A LEADING ROLE,Unfaithful,False
2003,ACTRESS IN A LEADING ROLE,Far from Heaven,False
2003,ACTRESS IN A LEADING ROLE,Chicago,False
2003,ACTRESS IN A SUPPORTING ROLE,About Schmidt,False
2003,ACTRESS IN A SUPPORTING ROLE,The Hours,False
2003,ACTRESS IN A SUPPORTING ROLE,Chicago,False
2003,ACTRESS IN A SUPPORTING ROLE,Adaptation,False
2003,ACTRESS IN A SUPPORTING ROLE,Chicago,True
2003,ANIMATED FEATURE FILM,Ice Age,False
2003,ANIMATED FEATURE FILM,Lilo & Stitch,False
2003,ANIMATED FEATURE FILM,Spirit: Stallion of the Cimarron,False
2003,ANIMATED FEATURE FILM,Spirited Away,True
2003,ANIMATED FEATURE FILM,Treasure Planet,False
2003,ART DIRECTION,Chicago,True
2003,ART DIRECTION,Frida,False
2003,ART DIRECTION,Gangs of New York,False
2003,ART DIRECTION,The Lord of the Rings: The Two Towers,False
2003,ART DIRECTION,Road to Perdition,False
2003,CINEMATOGRAPHY,Chicago,False
2003,CINEMATOGRAPHY,Far from Heaven,False
2003,CINEMATOGRAPHY,Gangs of New York,False
2003,CINEMATOGRAPHY,The Pianist,False
2003,CINEMATOGRAPHY,Road to Perdition,True
2003,COSTUME DESIGN,Chicago,True
2003,COSTUME DESIGN,Frida,False
2003,COSTUME DESIGN,Gangs of New York,False
2003,COSTUME DESIGN,The Hours,False
2003,COSTUME DESIGN,The Pianist,False
2003,DIRECTING,Chicago,False
2003,DIRECTING,Gangs of New York,False
2003,DIRECTING,The Hours,False
2003,DIRECTING,The Pianist,True
2003,DIRECTING,Talk to Her,False
2003,DOCUMENTARY (Feature),Bowling for Columbine,True
2003,DOCUMENTARY (Feature),Daughter from Danang,False
2003,DOCUMENTARY (Feature),Prisoner of Paradise,False
2003,DOCUMENTARY (Feature),Spellbound,False
2003,DOCUMENTARY (Feature),Winged Migration,False
2003,DOCUMENTARY (Short Subject),The Collector of Bedford Street,False
2003,DOCUMENTARY (Short Subject),Mighty Times: The Legacy of Rosa Parks,False
2003,DOCUMENTARY (Short Subject),Twin Towers,True
2003,DOCUMENTARY (Short Subject),Why Can't We Be a Family Again?,False
2003,FILM EDITING,Chicago,True
2003,FILM EDITING,Gangs of New York,False
2003,FILM EDITING,The Hours,False
2003,FILM EDITING,The Lord of the Rings: The Two Towers,False
2003,FILM EDITING,The Pianist,False
2003,FOREIGN LANGUAGE FILM,El Crimen del Padre Amaro,False
2003,FOREIGN LANGUAGE FILM,Hero,False
2003,FOREIGN LANGUAGE FILM,The Man without a Past,False
2003,FOREIGN LANGUAGE FILM,Nowhere in Africa,True
2003,FOREIGN LANGUAGE FILM,Zus & Zo,False
2003,MAKEUP,Frida,True
2003,MAKEUP,The Time Machine,False
2003,MUSIC (Original Score),Catch Me If You Can,False
2003,MUSIC (Original Score),Far from Heaven,False
2003,MUSIC (Original Score),Frida,True
2003,MUSIC (Original Score),The Hours,False
2003,MUSIC (Original Score),Road to Perdition,False
2003,MUSIC (Original Song),Frida,False
2003,MUSIC (Original Song),The Wild Thornberrys Movie,False
2003,MUSIC (Original Song),Gangs of New York,False
2003,MUSIC (Original Song),Chicago,False
2003,MUSIC (Original Song),8 Mile,True
2003,BEST PICTURE,Chicago,True
2003,BEST PICTURE,Gangs of New York,False
2003,BEST PICTURE,The Hours,False
2003,BEST PICTURE,The Lord of the Rings: The Two Towers,False
2003,BEST PICTURE,The Pianist,False
2003,SHORT FILM (Animated),The Cathedral,False
2003,SHORT FILM (Animated),The ChubbChubbs!,True
2003,SHORT FILM (Animated),Das Rad,False
2003,SHORT FILM (Animated),Mike's New Car,False
2003,SHORT FILM (Animated),Mt. Head,False
2003,SHORT FILM (Live Action),Fait D'Hiver,False
2003,SHORT FILM (Live Action),I'll Wait for the Next One... (J'Attendrai Le Suivant...),False
2003,SHORT FILM (Live Action),Inja (Dog),False
2003,SHORT FILM (Live Action),Johnny Flynton,False
2003,SHORT FILM (Live Action),This Charming Man (Der Er En Yndig Mand),True
2003,SOUND,Chicago,True
2003,SOUND,Gangs of New York,False
2003,SOUND,The Lord of the Rings: The Two Towers,False
2003,SOUND,Road to Perdition,False
2003,SOUND,Spider-Man,False
2003,SOUND EDITING,The Lord of the Rings: The Two Towers,True
2003,SOUND EDITING,Minority Report,False
2003,SOUND EDITING,Road to Perdition,False
2003,VISUAL EFFECTS,The Lord of the Rings: The Two Towers,True
2003,VISUAL EFFECTS,Spider-Man,False
2003,VISUAL EFFECTS,Star Wars Episode II Attack of the Clones,False
2003,WRITING (Adapted Screenplay),About a Boy,False
2003,WRITING (Adapted Screenplay),Adaptation,False
2003,WRITING (Adapted Screenplay),Chicago,False
2003,WRITING (Adapted Screenplay),The Hours,False
2003,WRITING (Adapted Screenplay),The Pianist,True
2003,WRITING (Original Screenplay),Far from Heaven,False
2003,WRITING (Original Screenplay),Gangs of New York,False
2003,WRITING (Original Screenplay),My Big Fat Greek Wedding,False
2003,WRITING (Original Screenplay),Talk to Her,True
2003,WRITING (Original Screenplay),Y Tu Mamá También,False
2003,HONORARY AWARD,,True
2003,JOHN A. BONNER MEDAL OF COMMENDATION,,True
2003,JOHN A. BONNER MEDAL OF COMMENDATION,,True
2004,ACTOR IN A LEADING ROLE,Pirates of the Caribbean: The Curse of the Black Pearl,False
2004,ACTOR IN A LEADING ROLE,House of Sand and Fog,False
2004,ACTOR IN A LEADING ROLE,Cold Mountain,False
2004,ACTOR IN A LEADING ROLE,Lost in Translation,False
2004,ACTOR IN A LEADING ROLE,Mystic River,True
2004,ACTOR IN A SUPPORTING ROLE,The Cooler,False
2004,ACTOR IN A SUPPORTING ROLE,21 Grams,False
2004,ACTOR IN A SUPPORTING ROLE,In America,False
2004,ACTOR IN A SUPPORTING ROLE,Mystic River,True
2004,ACTOR IN A SUPPORTING ROLE,The Last Samurai,False
2004,ACTRESS IN A LEADING ROLE,Whale Rider,False
2004,ACTRESS IN A LEADING ROLE,Something's Gotta Give,False
2004,ACTRESS IN A LEADING ROLE,In America,False
2004,ACTRESS IN A LEADING ROLE,Monster,True
2004,ACTRESS IN A LEADING ROLE,21 Grams,False
2004,ACTRESS IN A SUPPORTING ROLE,House of Sand and Fog,False
2004,ACTRESS IN A SUPPORTING ROLE,Pieces of April,False
2004,ACTRESS IN A SUPPORTING ROLE,Mystic River,False
2004,ACTRESS IN A SUPPORTING ROLE,Thirteen,False
2004,ACTRESS IN A SUPPORTING ROLE,Cold Mountain,True
2004,ANIMATED FEATURE FILM,Brother Bear,False
2004,ANIMATED FEATURE FILM,Finding Nemo,True
2004,ANIMATED FEATURE FILM,The Triplets of Belleville,False
2004,ART DIRECTION,Girl with a Pearl Earring,False
2004,ART DIRECTION,The Last Samurai,False
2004,ART DIRECTION,The Lord of the Rings: The Return of the King,True
2004,ART DIRECTION,Master and Commander: The Far Side of the World,False
2004,ART DIRECTION,Seabiscuit,False
2004,CINEMATOGRAPHY,City of God,False
2004,CINEMATOGRAPHY,Cold Mountain,False
2004,CINEMATOGRAPHY,Girl with a Pearl Earring,False
2004,CINEMATOGRAPHY,Master and Commander: The Far Side of the World,True
2004,CINEMATOGRAPHY,Seabiscuit,False
2004,COSTUME DESIGN,Girl with a Pearl Earring,False
2004,COSTUME DESIGN,The Last Samurai,False
2004,COSTUME DESIGN,The Lord of the Rings: The Return of the King,True
2004,COSTUME DESIGN,Master and Commander: The Far Side of the World,False
2004,COSTUME DESIGN,Seabiscuit,False
2004,DIRECTING,City of God,False
2004,DIRECTING,The Lord of the Rings: The Return of the King,True
2004,DIRECTING,Lost in Translation,False
2004,DIRECTING,Master and Commander: The Far Side of the World,False
2004,DIRECTING,Mystic River,False
2004,DOCUMENTARY (Feature),Balseros,False
2004,DOCUMENTARY (Feature),Capturing the Friedmans,False
2004,DOCUMENTARY (Feature),The Fog of War,True
2004,DOCUMENTARY (Feature),My Architect,False
2004,DOCUMENTARY (Feature),The Weather Underground,False
2004,DOCUMENTARY (Short Subject),Asylum,False
2004,DOCUMENTARY (Short Subject),Chernobyl Heart,True
2004,DOCUMENTARY (Short Subject),Ferry Tales,False
2004,FILM EDITING,City of God,False
2004,FILM EDITING,Cold Mountain,False
2004,FILM EDITING,The Lord of the Rings: The Return of the King,True
2004,FILM EDITING,Master and Commander: The Far Side of the World,False
2004,FILM EDITING,Seabiscuit,False
2004,FOREIGN LANGUAGE FILM,The Barbarian Invasions,True
2004,FOREIGN LANGUAGE FILM,Evil,False
2004,FOREIGN LANGUAGE FILM,The Twilight Samurai,False
2004,FOREIGN LANGUAGE FILM,Twin Sisters,False
2004,FOREIGN LANGUAGE FILM,Zelary,False
2004,MAKEUP,The Lord of the Rings: The Return of the King,True
2004,MAKEUP,Master and Commander: The Far Side of the World,False
2004,MAKEUP,Pirates of the Caribbean: The Curse of the Black Pearl,False
2004,MUSIC (Original Score),Big Fish,False
2004,MUSIC (Original Score),Cold Mountain,False
2004,MUSIC (Original Score),Finding Nemo,False
2004,MUSIC (Original Score),House of Sand and Fog,False
2004,MUSIC (Original Score),The Lord of the Rings: The Return of the King,True
2004,MUSIC (Original Song),The Triplets of Belleville,False
2004,MUSIC (Original Song),The Lord of the Rings: The Return of the King,True
2004,MUSIC (Original Song),A Mighty Wind,False
2004,MUSIC (Original Song),Cold Mountain,False
2004,MUSIC (Original Song),Cold Mountain,False
2004,BEST PICTURE,The Lord of the Rings: The Return of the King,True
2004,BEST PICTURE,Lost in Translation,False
2004,BEST PICTURE,Master and Commander: The Far Side of the World,False
2004,BEST PICTURE,Mystic River,False
2004,BEST PICTURE,Seabiscuit,False
2004,SHORT FILM (Animated),Boundin',False
2004,SHORT FILM (Animated),Destino,False
2004,SHORT FILM (Animated),Gone Nutty,False
2004,SHORT FILM (Animated),Harvie Krumpet,True
2004,SHORT FILM (Animated),Nibbles,False
2004,SHORT FILM (Live Action),Die Rote Jacke (The Red Jacket),False
2004,SHORT FILM (Live Action),Most (The Bridge),False
2004,SHORT FILM (Live Action),Squash,False
2004,SHORT FILM (Live Action),(A) Torzija [(A) Torsion],False
2004,SHORT FILM (Live Action),Two Soldiers,True
2004,SOUND EDITING,Finding Nemo,False
2004,SOUND EDITING,Master and Commander: The Far Side of the World,True
2004,SOUND EDITING,Pirates of the Caribbean: The Curse of the Black Pearl,False
2004,SOUND MIXING,The Last Samurai,False
2004,SOUND MIXING,The Lord of the Rings: The Return of the King,True
2004,SOUND MIXING,Master and Commander: The Far Side of the World,False
2004,SOUND MIXING,Pirates of the Caribbean: The Curse of the Black Pearl,False
2004,SOUND MIXING,Seabiscuit,False
2004,VISUAL EFFECTS,The Lord of the Rings: The Return of the King,True
2004,VISUAL EFFECTS,Master and Commander: The Far Side of the World,False
2004,VISUAL EFFECTS,Pirates of the Caribbean: The Curse of the Black Pearl,False
2004,WRITING (Adapted Screenplay),American Splendor,False
2004,WRITING (Adapted Screenplay),City of God,False
2004,WRITING (Adapted Screenplay),The Lord of the Rings: The Return of the King,True
2004,WRITING (Adapted Screenplay),Mystic River,False
2004,WRITING (Adapted Screenplay),Seabiscuit,False
2004,WRITING (Original Screenplay),The Barbarian Invasions,False
2004,WRITING (Original Screenplay),Dirty Pretty Things,False
2004,WRITING (Original Screenplay),Finding Nemo,False
2004,WRITING (Original Screenplay),In America,False
2004,WRITING (Original Screenplay),Lost in Translation,True
2004,HONORARY AWARD,,True
2004,GORDON E. SAWYER AWARD,,True
2004,JOHN A. BONNER MEDAL OF COMMENDATION,,True
2005,ACTOR IN A LEADING ROLE,Hotel Rwanda,False
2005,ACTOR IN A LEADING ROLE,Finding Neverland,False
2005,ACTOR IN A LEADING ROLE,The Aviator,False
2005,ACTOR IN A LEADING ROLE,Million Dollar Baby,False
2005,ACTOR IN A LEADING ROLE,Ray,True
2005,ACTOR IN A SUPPORTING ROLE,The Aviator,False
2005,ACTOR IN A SUPPORTING ROLE,Sideways,False
2005,ACTOR IN A SUPPORTING ROLE,Collateral,False
2005,ACTOR IN A SUPPORTING ROLE,Million Dollar Baby,True
2005,ACTOR IN A SUPPORTING ROLE,Closer,False
2005,ACTRESS IN A LEADING ROLE,Being Julia,False
2005,ACTRESS IN A LEADING ROLE,Maria Full of Grace,False
2005,ACTRESS IN A LEADING ROLE,Vera Drake,False
2005,ACTRESS IN A LEADING ROLE,Million Dollar Baby,True
2005,ACTRESS IN A LEADING ROLE,Eternal Sunshine of the Spotless Mind,False
2005,ACTRESS IN A SUPPORTING ROLE,The Aviator,True
2005,ACTRESS IN A SUPPORTING ROLE,Kinsey,False
2005,ACTRESS IN A SUPPORTING ROLE,Sideways,False
2005,ACTRESS IN A SUPPORTING ROLE,Hotel Rwanda,False
2005,ACTRESS IN A SUPPORTING ROLE,Closer,False
2005,ANIMATED FEATURE FILM,The Incredibles,True
2005,ANIMATED FEATURE FILM,Shark Tale,False
2005,ANIMATED FEATURE FILM,Shrek 2,False
2005,ART DIRECTION,The Aviator,True
2005,ART DIRECTION,Finding Neverland,False
2005,ART DIRECTION,Lemony Snicket's A Series of Unfortunate Events,False
2005,ART DIRECTION,The Phantom of the Opera,False
2005,ART DIRECTION,A Very Long Engagement,False
2005,CINEMATOGRAPHY,The Aviator,True
2005,CINEMATOGRAPHY,House of Flying Daggers,False
2005,CINEMATOGRAPHY,The Passion of the Christ,False
2005,CINEMATOGRAPHY,The Phantom of the Opera,False
2005,CINEMATOGRAPHY,A Very Long Engagement,False
2005,COSTUME DESIGN,The Aviator,True
2005,COSTUME DESIGN,Finding Neverland,False
2005,COSTUME DESIGN,Lemony Snicket's A Series of Unfortunate Events,False
2005,COSTUME DESIGN,Ray,False
2005,COSTUME DESIGN,Troy,False
2005,DIRECTING,The Aviator,False
2005,DIRECTING,Million Dollar Baby,True
2005,DIRECTING,Ray,False
2005,DIRECTING,Sideways,False
2005,DIRECTING,Vera Drake,False
2005,DOCUMENTARY (Feature),Born into Brothels,True
2005,DOCUMENTARY (Feature),The Story of the Weeping Camel,False
2005,DOCUMENTARY (Feature),Super Size Me,False
2005,DOCUMENTARY (Feature),Tupac: Resurrection,False
2005,DOCUMENTARY (Feature),Twist of Faith,False
2005,DOCUMENTARY (Short Subject),Autism Is a World,False
2005,DOCUMENTARY (Short Subject),The Children of Leningradsky,False
2005,DOCUMENTARY (Short Subject),Hardwood,False
2005,DOCUMENTARY (Short Subject),Mighty Times: The Children's March,True
2005,DOCUMENTARY (Short Subject),Sister Rose's Passion,False
2005,FILM EDITING,The Aviator,True
2005,FILM EDITING,Collateral,False
2005,FILM EDITING,Finding Neverland,False
2005,FILM EDITING,Million Dollar Baby,False
2005,FILM EDITING,Ray,False
2005,FOREIGN LANGUAGE FILM,As It Is in Heaven,False
2005,FOREIGN LANGUAGE FILM,The Chorus (Les Choristes),False
2005,FOREIGN LANGUAGE FILM,Downfall,False
2005,FOREIGN LANGUAGE FILM,The Sea Inside,True
2005,FOREIGN LANGUAGE FILM,Yesterday,False
2005,MAKEUP,Lemony Snicket's A Series of Unfortunate Events,True
2005,MAKEUP,The Passion of the Christ,False
2005,MAKEUP,The Sea Inside,False
2005,MUSIC (Original Score),Finding Neverland,True
2005,MUSIC (Original Score),Harry Potter and the Prisoner of Azkaban,False
2005,MUSIC (Original Score),Lemony Snicket's A Series of Unfortunate Events,False
2005,MUSIC (Original Score),The Passion of the Christ,False
2005,MUSIC (Original Score),The Village,False
2005,MUSIC (Original Song),Shrek 2,False
2005,MUSIC (Original Song),The Motorcycle Diaries,True
2005,MUSIC (Original Song),The Polar Express,False
2005,MUSIC (Original Song),The Phantom of the Opera,False
2005,MUSIC (Original Song),The Chorus (Les Choristes),False
2005,BEST PICTURE,The Aviator,False
